1033.55	1.1407461	1089.64	1144.62	1034.67	-11.52	-4.93	-13.19	15.94	29	-10.19	11407461
1038.6	0.9822027	1085.02	1140.88	1029.16	-13.23	-6.59	-13.29	14.03	24.01	-5.94	9822027
1017.98	1.2306162	1080.51	1142.69	1018.33	-16.06	-8.48	-15.16	10.17	19.4	-8.29	12306162
1011.5	1.3948755	1075.77	1143.84	1007.69	-18.62	-10.51	-16.21	7.56	15.45	-8.22	13948755
1046.16	2.3203534	1073.4	1142.17	1004.63	-17.64	-11.94	-11.4	19.15	16.68	24.09	23203534
1037.39	1.5710608	1071.63	1142.26	1000.99	-17.37	-13.02	-8.7	27.93	20.43	42.93	15710608
1040.42	1.6554577	1069.35	1140.97	997.73	-16.72	-13.76	-5.92	44.86	28.58	77.43	16554577
1026.11	1.4754487	1066.38	1140.06	992.69	-17.16	-14.44	-5.44	45.94	34.36	69.1	14754487
1012.1	1.2263001	1061.2	1134.86	987.53	-18.43	-15.24	-6.38	36.46	35.06	39.26	12263001
1014.35	1.2041997	1056.84	1130.78	982.9	-19.04	-16	-6.07	31.78	33.97	27.41	12041997
1021.05	1.3627627	1052.79	1125.16	980.42	-18.76	-16.55	-4.42	33.54	33.83	32.97	13627627
1020.63	1.4906353	1049.14	1120.18	978.1	-18.36	-16.91	-2.9	34.41	34.02	35.18	14906353
1046.32	3.2653356	1046.36	1112.92	979.8	-15.79	-16.69	1.8	50.78	39.61	73.14	32653356
1045.4	1.7573902	1042.4	1097.85	986.95	-13.67	-16.09	4.83	61.03	46.75	89.59	17573902
1072.81	3.254166	1040.61	1088.92	992.3	-9.67	-14.8	10.27	71.63	55.04	104.82	32541660
1089.91	2.9030696	1039.86	1084.24	995.47	-5.06	-12.85	15.59	80.98	63.69	115.56	29030696
1086.55	3.0300032	1040.14	1085.67	994.6	-1.65	-10.61	17.92	83.35	70.24	109.56	30300032
1083.03	2.1468602	1041.51	1090.53	992.49	0.75	-8.34	18.18	83.66	74.72	101.56	21468602
1088.95	1.7586408	1043.59	1096.99	990.2	3.1	-6.05	18.3	85.86	78.43	100.71	17586408
1104.04	2.4788136	1046.84	1106.61	987.08	6.1	-3.62	19.45	90.57	82.48	106.76	24788136
1107.7	4.1190688	1050.55	1115.79	985.31	8.68	-1.16	19.69	89.24	84.73	98.25	41190688
1102.59	2.5266484	1053.75	1122.69	984.81	10.2	1.11	18.17	85.3	84.92	86.05	25266484
1128.74	3.5484584	1059.29	1133.71	984.87	13.35	3.56	19.59	90.06	86.63	96.92	35484584
1138.88	3.6295992	1065.66	1144.53	986.78	16.48	6.14	20.68	90.03	87.77	94.56	36295992
1152.53	3.0836892	1070.97	1158.21	983.74	19.83	8.88	21.9	93.17	89.57	100.38	30836892
1165.03	3.6379072	1077.36	1172.56	982.15	23.23	11.75	22.96	95.41	91.52	103.2	36379072
1183.58	4.319654	1084.52	1189.09	979.94	27.11	14.82	24.57	96.72	93.25	103.66	43196540
1167.92	4.7087276	1091.61	1198.71	984.5	28.59	17.58	22.02	90.31	92.27	86.4	47087276
1187.01	3.8830768	1100.35	1208.68	992.03	30.94	20.25	21.39	91.74	92.09	91.02	38830768
1177.28	3.834928	1108.5	1214.06	1002.93	31.66	22.53	18.26	88.93	91.04	84.72	38349280
1192.83	3.9023496	1117.09	1220.63	1013.55	33.1	24.65	16.91	92.35	91.48	94.1	39023496
1148.04	6.5532932	1123.46	1217.23	1029.69	30.28	25.77	9.02	69.74	84.23	40.77	65532932
1150.18	3.6460372	1128.65	1215.7	1041.6	27.9	26.2	3.4	55.67	74.71	17.6	36460372
1158.6	3.0586568	1134.31	1212.87	1055.75	26.38	26.24	0.3	49.57	66.33	16.04	30586568
1149.96	2.697554	1138.17	1211.41	1064.93	24.21	25.83	-3.25	41.32	57.99	7.97	26975540
1167.14	3.0045608	1142.03	1212.66	1071.4	23.6	25.38	-3.57	44.13	53.37	25.65	30045608
1172.47	2.7205644	1146.32	1213.09	1079.56	23.27	24.96	-3.37	48.58	51.78	42.2	27205644
1171.86	2.5999968	1150.77	1211.33	1090.2	22.71	24.51	-3.6	51.26	51.6	50.56	25999968
1154.43	2.818908	1154.04	1207.16	1100.92	20.62	23.73	-6.23	44.61	49.27	35.28	28189080
1146.39	1.9966514	1156.16	1204	1108.32	18.1	22.61	-9.01	36.28	44.94	18.97	19966514
1162.8	2.3585832	1158.91	1201	1116.82	17.23	21.53	-8.6	48.13	46.01	52.39	23585832
1184.93	3.7887348	1163.03	1197.31	1128.75	18.12	20.85	-5.46	64.83	52.28	89.92	37887348
1188.85	3.0913306	1166.04	1198.12	1133.95	18.92	20.46	-3.08	76.51	60.36	108.82	30913306
1196.22	2.9036632	1168.9	1201.02	1136.78	19.92	20.35	-0.86	83.96	68.22	115.43	29036632
1173.32	3.63248	1169.94	1201.16	1138.72	18.65	20.01	-2.72	73.91	70.12	81.5	36324800
1194.31	3.0896374	1171.41	1204.35	1138.46	19.12	19.84	-1.43	78.55	72.93	89.8	30896374
1194.41	3.476018	1171.95	1206.07	1137.82	19.28	19.72	-0.89	81.7	75.85	93.39	34760180
1189.63	2.4903384	1173.03	1207.99	1138.08	18.8	19.54	-1.48	80.12	77.28	85.81	24903384
1188.21	1.8375692	1173.09	1208.16	1138.03	18.1	19.25	-2.31	78.33	77.63	79.74	18375692
1207.16	2.8419116	1174.59	1212.8	1136.37	18.85	19.17	-0.64	85.38	80.21	95.73	28419116
1217.26	3.5196452	1175.81	1217.85	1133.77	20.03	19.34	1.38	90.15	83.53	103.41	35196452
1217.28	2.9106372	1179.27	1223.05	1135.49	20.73	19.62	2.22	92.34	86.46	104.08	29106372
1212.95	2.3622872	1182.41	1226.41	1138.41	20.7	19.84	1.73	90.93	87.95	96.88	23622872
1220.63	2.7108494	1185.51	1231.16	1139.86	21.05	20.08	1.94	93.73	89.88	101.45	27108494
1212.62	3.4692832	1188.64	1232.59	1144.7	20.45	20.15	0.59	87.17	88.98	83.55	34692832
1187.99	3.4405608	1189.69	1232.46	1146.92	17.77	19.68	-3.81	63.3	80.42	29.07	34405608
1159.96	3.3634112	1189.06	1233.23	1144.89	13.24	18.39	-10.29	47.77	69.54	4.25	33634112
1151.98	2.1071032	1188.07	1234.7	1141.44	8.91	16.49	-15.18	33.94	57.67	-13.52	21071032
1155.04	1.5391121	1188.1	1234.63	1141.56	5.65	14.32	-17.35	26.05	47.13	-16.1	15391121
1133.24	1.9902792	1187.44	1236.75	1138.13	1.29	11.72	-20.85	17.63	37.3	-21.71	19902792
1131.77	1.5950905	1185.89	1240.16	1131.61	-2.25	8.92	-22.35	12.71	29.1	-20.07	15950905
1155.48	2.0109744	1184.42	1240.37	1128.46	-3.11	6.52	-19.25	17.8	25.33	2.72	20109744
1155.61	1.541153	1182.75	1240.11	1125.4	-3.74	4.47	-16.41	21.23	23.97	15.76	15411530
1138.95	1.345135	1179.89	1240.07	1119.71	-5.51	2.47	-15.97	18.19	22.04	10.49	13451350
1157.19	1.6095767	1179.08	1240.06	1118.11	-5.39	0.9	-12.58	28.69	24.26	37.55	16095767
1161.85	2.309772	1177.46	1238.46	1116.46	-4.86	-0.25	-9.21	48.98	32.5	81.95	23097720
1152.61	2.1290052	1175.37	1236.78	1113.96	-5.12	-1.23	-7.79	54.1	39.7	82.9	21290052
1139.55	1.7911524	1172.87	1235.89	1109.84	-6.31	-2.24	-8.14	45.62	41.67	53.52	17911524
1131.38	1.706555	1170.03	1235.23	1104.82	-7.83	-3.36	-8.93	37.59	40.31	32.15	17065550
1141.2	2.0479312	1166.73	1230.68	1102.77	-8.14	-4.32	-7.65	39.73	40.12	38.95	20479312
1134.61	2.1505058	1162.59	1223.4	1101.79	-8.82	-5.22	-7.2	36.13	38.79	30.81	21505058
1135.95	2.0474156	1158.53	1214.64	1102.42	-9.14	-6	-6.28	36.02	37.87	32.32	20474156
1141.32	1.9122784	1154.95	1205.27	1104.62	-8.86	-6.58	-4.58	39.81	38.51	42.4	19122784
1141.17	1.8288774	1150.97	1190.95	1111	-8.56	-6.97	-3.17	42.23	39.75	47.19	18288774
1121.92	1.8774634	1146.44	1176.26	1116.62	-9.75	-7.53	-4.45	30	36.5	16.99	18774634
1097.16	2.1593836	1141.9	1172.72	1111.07	-12.56	-8.53	-8.05	21.44	31.48	1.36	21593836
1097.78	1.9299754	1138.79	1174.15	1103.43	-14.56	-9.74	-9.64	19.74	27.57	4.07	19299754
1080.87	1.9988984	1135.23	1178.44	1092.03	-17.31	-11.25	-12.12	18.55	24.56	6.53	19988984
1092.82	1.768698	1132.12	1178.19	1086.06	-18.32	-12.67	-11.3	22.55	23.89	19.87	17686980
1089.95	1.7351504	1129.96	1179.72	1080.19	-19.13	-13.96	-10.33	24.59	24.13	25.53	17351504
1104.79	2.2339368	1128.61	1179.61	1077.6	-18.36	-14.84	-7.04	32.25	26.83	43.09	22339368
1095.27	2.0366588	1125.6	1177.03	1074.17	-18.3	-15.53	-5.55	33.71	29.13	42.88	20366588
1100.05	1.7339232	1122.82	1173.42	1072.22	-17.67	-15.96	-3.43	37.43	31.89	48.5	17339232
1100.65	1.3970085	1120.9	1171.83	1069.98	-16.93	-16.15	-1.55	46.25	36.68	65.4	13970085
1110.15	2.1968002	1118.55	1166.69	1070.41	-15.4	-16	1.21	63.19	45.52	98.54	21968002
1108.15	2.700956	1115.87	1159.63	1072.1	-14.18	-15.64	2.92	69.48	53.5	101.43	27009560
1088.3	2.3324372	1112.65	1154.46	1070.85	-14.65	-15.44	1.58	57.23	54.75	62.2	23324372
1090.19	1.6031785	1110.18	1151.12	1069.25	-14.7	-15.29	1.19	50.54	53.35	44.94	16031785
1088.65	1.2903608	1108.05	1148.79	1067.31	-14.69	-15.17	0.96	42.42	49.7	27.85	12903608
1087.51	1.4840043	1105.36	1143.92	1066.8	-14.61	-15.06	0.9	36.01	45.14	17.76	14840043
1095.89	1.5135481	1103.43	1139.62	1067.23	-13.71	-14.79	2.16	40.39	43.56	34.06	15135481
1095.31	1.341404	1101.39	1134.31	1068.48	-12.9	-14.41	3.03	42.85	43.32	41.9	13414040
1117	2.6656516	1100.18	1128.34	1072.02	-10.38	-13.61	6.45	57.93	48.19	77.42	26656516
1119.94	1.7769712	1099.12	1121.85	1076.38	-8.06	-12.5	8.87	69.89	55.42	98.82	17769712
1098.66	1.7146778	1097.95	1118	1077.91	-7.84	-11.57	7.44	62.91	57.92	72.9	17146778
1105.75	1.4543396	1098.38	1118.72	1078.05	-7.02	-10.66	7.27	63.24	59.69	70.34	14543396
1113.37	2.073105	1099.16	1120.57	1077.76	-5.69	-9.66	7.95	68.81	62.73	80.97	20731050
1114.92	1.803981	1100.87	1121.55	1080.18	-4.46	-8.62	8.33	73.62	66.36	88.13	18039810
1110.82	1.5023336	1101.77	1122.54	1080.99	-3.77	-7.65	7.77	73.94	68.89	84.04	15023336
1096.99	1.6366392	1102.12	1122.28	1081.95	-4.29	-6.98	5.38	56.1	64.62	39.04	16366392
1099.26	1.4218552	1101.84	1122	1081.68	-4.46	-6.48	4.02	46.25	58.5	21.75	14218552
1098.75	1.2172575	1102.02	1122	1082.03	-4.59	-6.1	3.01	39.16	52.05	13.37	12172575
1094.29	1.410577	1101.73	1121.99	1081.46	-5	-5.88	1.76	31.34	45.15	3.72	14105770
1079.2	1.6783312	1100.65	1123.29	1078.02	-6.46	-6	-0.93	22.31	37.54	-8.13	16783312
1087.79	1.6489551	1099.54	1122.41	1076.67	-6.85	-6.17	-1.37	25.01	33.36	8.31	16489551
1099.61	1.6715757	1099.11	1121.62	1076.6	-6.13	-6.16	0.05	35.5	34.07	38.35	16715757
1098.32	1.5956477	1099.61	1121.55	1077.68	-5.6	-6.05	0.89	41.54	36.56	51.5	15956477
1113.48	1.7412436	1100.78	1123.07	1078.48	-3.92	-5.62	3.41	60.12	44.42	91.54	17412436
1116.37	1.4522102	1102.16	1124.73	1079.59	-2.32	-4.96	5.28	71.8	53.54	108.31	14522102
1117.85	1.4537139	1103.68	1126.18	1081.18	-0.92	-4.15	6.46	80.05	62.38	115.38	14537139
1125.39	1.7973194	1105.15	1129.31	1081	0.78	-3.17	7.9	85.31	70.02	115.87	17973194
1123.56	2.1707302	1106.57	1131.59	1081.54	1.96	-2.14	8.21	84.02	74.69	102.68	21707302
1127.51	1.4926042	1107.09	1133.44	1080.74	3.18	-1.08	8.52	85.32	78.23	99.51	14926042
1131.75	1.5363774	1107.68	1135.72	1079.64	4.44	0.03	8.82	88.07	81.51	101.18	15363774
1136.34	1.4905019	1109.57	1140.01	1079.12	5.74	1.17	9.14	92.01	85.01	106	14905019
1130.76	1.687102	1110.82	1142.63	1079.01	6.25	2.19	8.12	86.54	85.52	88.57	16871020
1135.24	1.3601164	1111.91	1145.54	1078.28	6.93	3.13	7.59	84.34	85.12	82.76	13601164
1144.87	1.7316728	1113.41	1150.13	1076.69	8.16	4.14	8.04	89.5	86.58	95.33	17316728
1156.82	2.1492276	1115.71	1157.2	1074.22	9.98	5.31	9.34	91.01	88.06	96.91	21492276
1154.29	1.8089482	1118.57	1162.47	1074.68	11.09	6.46	9.25	89.52	88.55	91.48	18089482
1157.03	1.758834	1121.46	1167.55	1075.37	12.05	7.58	8.94	90.77	89.29	93.74	17588340
1169.86	2.6570896	1125.02	1174.57	1075.46	13.69	8.8	9.78	93.84	90.81	99.91	26570896
1161.06	2.4001006	1128.36	1178.19	1078.52	14.12	9.86	8.5	87.4	89.67	82.87	24001006
1180.96	2.8306438	1133.44	1182.92	1083.96	15.88	11.07	9.62	91.58	90.31	94.12	28306438
1197.27	3.8161396	1138.92	1191.27	1086.56	18.38	12.53	11.7	94.12	91.58	99.21	38161396
1209.42	3.9717816	1144.41	1202.16	1086.65	21.1	14.24	13.71	93.55	92.23	96.17	39717816
1215.67	3.2137164	1150.28	1212.02	1088.53	23.48	16.09	14.79	94.94	93.14	98.54	32137164
1220.62	3.0754664	1155.63	1222.33	1088.94	25.48	17.97	15.03	96.56	94.28	101.13	30754664
1211.05	3.4431248	1160.37	1228.75	1091.98	25.99	19.57	12.84	92.09	93.55	89.18	34431248
1226.7	3.0311316	1165.81	1237.2	1094.42	27.35	21.13	12.44	94.44	93.85	95.63	30311316
1221.46	3.234254	1170.61	1243.47	1097.76	27.68	22.44	10.48	91.79	93.16	89.05	32342540
1202.87	2.9453224	1174.58	1245.25	1103.9	26.14	23.18	5.92	80.89	89.07	64.54	29453224
1208.44	2.1816648	1178.62	1247.19	1110.06	25.08	23.56	3.04	72.31	83.48	49.95	21816648
1233.35	3.0796104	1183.7	1252.7	1114.71	25.95	24.04	3.83	80.62	82.53	76.8	30796104
1251.58	3.8144852	1189.47	1261.01	1117.93	27.79	24.79	6.01	86.84	83.97	92.59	38144852
1255.31	3.6525892	1195.69	1267.4	1123.99	29.21	25.67	7.08	89.34	85.76	96.51	36525892
1255.77	3.3571376	1201.72	1272.28	1131.16	30.03	26.54	6.98	91.26	87.59	98.6	33571376
1252.06	3.3255254	1207.08	1275.72	1138.44	30.04	27.24	5.59	88.89	88.02	90.62	33255254
1258.05	2.8765524	1212.14	1280.1	1144.18	30.17	27.83	4.69	90.46	88.84	93.72	28765524
1287.63	3.497216	1218.81	1289	1148.62	32.3	28.72	7.15	93.63	90.43	100.01	34972160
1282.1	4.2966224	1225.06	1294.36	1155.77	33.15	29.61	7.09	90.58	90.48	90.77	42966224
1290.06	4.9379064	1231.07	1301.06	1161.09	34.08	30.5	7.15	91.03	90.66	91.76	49379064
1269.45	3.1914708	1236.49	1300.15	1172.83	32.77	30.96	3.63	80.02	87.12	65.83	31914708
1282.66	2.8989632	1241.58	1302.76	1180.4	32.43	31.25	2.36	77.43	83.89	64.52	28989632
1279.64	2.8813108	1245.69	1305.39	1186	31.55	31.31	0.48	73.81	80.53	60.38	28813108
1286.33	2.407729	1249.54	1309.3	1189.78	31.04	31.26	-0.44	75.37	78.81	68.5	24077290
1299.17	3.3030196	1253.71	1315.16	1192.27	31.3	31.27	0.08	82.48	80.03	87.37	33030196
1270.63	3.5380312	1256.22	1316.04	1196.39	28.88	30.79	-3.82	61.68	73.92	37.21	35380312
1267.41	2.8348524	1259.03	1315.09	1202.98	26.39	29.91	-7.03	43.23	63.69	2.32	28348524
1267.54	2.3235924	1261.07	1315.11	1207.04	24.16	28.76	-9.2	31.05	52.81	-12.46	23235924
1288.42	2.9453696	1264.42	1316.38	1212.47	23.79	27.77	-7.94	44.55	50.06	33.54	29453696
1284.23	4.0352596	1268.49	1312.25	1224.73	22.91	26.79	-7.78	50.39	50.17	50.83	40352596
1288.85	2.5445618	1272.51	1306.79	1238.24	22.32	25.9	-7.17	57.77	52.7	67.9	25445618
1296.87	2.6837328	1275.69	1306.25	1245.12	22.24	25.17	-5.85	68.74	58.05	90.12	26837328
1297.19	3.2663908	1277.97	1307.76	1248.18	21.95	24.52	-5.14	73.98	63.36	95.23	32663908
1299.03	2.792866	1280.15	1309.35	1250.96	21.62	23.94	-4.64	78.76	68.49	99.31	27928660
1306.59	2.542124	1282.7	1311.8	1253.59	21.72	23.5	-3.55	84.8	73.93	106.54	25421240
1285.67	3.0586116	1284.38	1309.67	1259.08	19.88	22.78	-5.79	75.25	74.37	77.02	30586116
1293.3	2.7259364	1286.14	1308.44	1263.83	18.82	21.99	-6.32	73.84	74.19	73.13	27259364
1288.95	2.2082884	1286.2	1308.54	1263.87	17.43	21.08	-7.28	63.83	70.74	50.01	22082884
1259.92	2.51866	1285.1	1310.3	1259.89	13.83	19.63	-11.59	44.12	61.86	8.63	25186600
1250.38	2.2291368	1283.11	1312.56	1253.66	10.09	17.72	-15.26	35.23	52.99	-0.29	22291368
1245.17	1.784802	1281.9	1315.44	1248.36	6.62	15.5	-17.75	26.82	44.26	-8.06	17848020
1245.65	1.5871982	1280.05	1317.29	1242.81	3.87	13.17	-18.6	21.45	36.66	-8.98	15871982
1259.67	1.516269	1279.05	1317.39	1240.71	2.79	11.1	-16.61	24.53	32.62	8.37	15162690
1259.04	1.7392624	1277.68	1316.87	1238.5	1.87	9.25	-14.77	26.37	30.54	18.05	17392624
1274.81	2.165355	1276.47	1314.33	1238.6	2.37	7.88	-11	38.4	33.16	48.88	21653550
1274.19	2.0146016	1276.64	1314.43	1238.86	2.7	6.84	-8.29	46.06	37.46	63.27	20146016
1269.46	2.0280724	1276.75	1314.43	1239.06	2.54	5.98	-6.88	51.53	42.15	70.3	20280724
1288.42	2.277339	1277.79	1315.56	1240.02	3.9	5.57	-3.32	67.33	50.54	100.9	22773390
1290.4	2.6864184	1277.89	1315.79	1239.99	5.08	5.47	-0.77	73.99	58.36	105.26	26864184
1296.71	2.4711262	1278.51	1317.25	1239.77	6.45	5.67	1.58	82.13	66.28	113.83	24711262
1302.46	2.837008	1279.19	1319.16	1239.23	7.91	6.12	3.59	87.9	73.49	116.72	28370080
1294.7	2.8252372	1279.09	1318.86	1239.31	8.35	6.56	3.57	84.22	77.07	98.54	28252372
1295.92	2.343408	1279.02	1318.68	1239.37	8.69	6.99	3.4	81.37	78.5	87.12	23434080
1298.79	3.0014786	1279.01	1318.64	1239.38	9.09	7.41	3.36	80.5	79.17	83.17	30014786
1305.57	4.1645208	1278.96	1318.44	1239.48	9.83	7.89	3.89	81.83	80.06	85.38	41645208
1294.72	3.0078632	1279.41	1319.42	1239.4	9.44	8.2	2.48	75.29	78.47	68.94	30078632
1298.3	2.9711654	1279.66	1320.1	1239.22	9.32	8.43	1.78	68.08	75.01	54.23	29711654
1319.47	3.7268664	1281.19	1325.24	1237.13	10.8	8.9	3.8	78.71	76.24	83.65	37268664
1329.8	4.0652236	1284.68	1332.55	1236.81	12.66	9.65	6.02	85.59	79.36	98.06	40652236
1340.16	4.1171184	1289.17	1340.23	1238.11	14.8	10.68	8.24	89.62	82.78	103.31	41171184
1339.74	4.571184	1293.9	1345.32	1242.48	16.28	11.8	8.95	88.57	84.71	96.29	45711840
1342.96	4.4424928	1298.76	1349.37	1248.16	17.5	12.94	9.13	89.43	86.28	95.72	44424928
1359.08	4.8870808	1303.74	1357.59	1249.88	19.55	14.26	10.58	92.8	88.45	101.5	48870808
1362.23	5.1288496	1308.89	1364.47	1253.32	21.19	15.65	11.07	93.43	90.11	100.07	51288496
1360.13	4.4208324	1313.16	1370.78	1255.54	22.06	16.93	10.25	92.98	91.07	96.81	44208324
1332.33	4.6539656	1316.07	1371.22	1260.91	20.27	17.6	5.34	78.52	86.89	61.79	46539656
1359.54	4.198572	1320.57	1374.4	1266.75	20.81	18.24	5.14	81.14	84.97	73.47	41985720
1378.61	4.7466488	1325.08	1382.55	1267.61	22.52	19.09	6.84	84.48	84.81	83.83	47466488
1385.11	4.0092048	1329.82	1390.76	1268.87	24.11	20.1	8.03	86.34	85.32	88.37	40092048
1396.7	4.3904548	1334.82	1400.54	1269.09	26.02	21.28	9.47	89.55	86.73	95.2	43904548
1385.9	4.712876	1338.99	1406.63	1271.35	26.35	22.3	8.11	84.99	86.15	82.67	47128760
1416.79	5.139052	1345.09	1417.76	1272.43	28.77	23.59	10.37	88.86	87.05	92.48	51390520
1409.79	5.609626	1350.79	1425.05	1276.52	29.79	24.83	9.91	86.19	86.77	85.04	56096260
1399.77	4.6606908	1355.83	1428.94	1282.73	29.44	25.75	7.38	81.09	84.87	73.52	46606908
1417.48	5.1900052	1361.43	1435.46	1287.4	30.25	26.65	7.19	83.56	84.44	81.8	51900052
1416.73	3.947382	1367.53	1438.46	1296.6	30.48	27.42	6.12	83.61	84.16	82.5	39473820
1440.22	4.8147408	1374.63	1444.79	1304.47	32.18	28.37	7.62	87.06	85.13	90.94	48147408
1497.1	5.65805	1383.51	1467.81	1299.2	37.69	30.23	14.91	91.35	87.2	99.64	56580500
1531.16	6.979384	1393.58	1496.84	1290.32	44.29	33.05	22.49	93.89	89.43	102.81	69793840
1545.69	6.7974048	1403.85	1524.22	1283.48	50.12	36.46	27.31	94.3	91.05	100.79	67974048
1537.38	8.1101608	1413.73	1543.99	1283.48	53.45	39.86	27.18	88.38	90.16	84.81	81101608
1602.83	7.6502824	1426.73	1577.49	1275.97	60.67	44.02	33.3	92.19	90.84	94.9	76502824
1664.09	9.842564	1441.98	1622.66	1261.3	70.52	49.32	42.41	94.69	92.12	99.83	98425640
1613.25	9.6532088	1454.53	1646.42	1262.65	73.38	54.13	38.5	88.93	91.06	84.67	96532088
1625.15	7.6542712	1467.78	1668.61	1266.95	75.74	58.45	34.57	86.46	89.53	80.33	76542712
1617.28	6.560126	1482.03	1682.83	1281.23	76.09	61.98	28.22	82.15	87.07	72.31	65601260
1659.55	8.45738	1497.03	1704.03	1290.03	78.87	65.36	27.03	84.58	86.24	81.27	84573800
1657.69	8.5337808	1510.98	1721.96	1300	80.01	68.29	23.43	85.37	85.95	84.22	85337808
1604.55	7.7077512	1521.95	1728.14	1315.77	75.74	69.78	11.92	73.5	81.8	56.9	77077512
1590.92	6.2341176	1531.67	1731.2	1332.13	70.45	69.91	1.07	62.5	75.37	36.77	62341176
1591.43	4.374336	1541.94	1730.75	1353.14	65.54	69.04	-6.99	50	66.91	16.17	43743360
1613.89	4.80771	1551.8	1733.54	1370.05	62.74	67.78	-10.07	48.1	60.64	23.03	48077100
1648.54	5.5500192	1563.74	1737.39	1390.08	62.6	66.74	-8.29	57.75	59.68	53.89	55500192
1657.29	5.6292292	1576.61	1736.74	1416.48	62.47	65.89	-6.84	66.79	62.05	76.26	56292292
1641.3	5.9935536	1587.8	1731.55	1444.06	60.38	64.79	-8.81	68.04	64.05	76.04	59935536
1684.19	7.2340096	1601.18	1726.49	1475.86	61.48	64.13	-5.29	78.55	68.88	97.9	72340096
1669.4	8.2663152	1612.63	1715.97	1509.3	60.46	63.39	-5.87	79.15	72.31	92.84	82663152
1684.62	7.2509152	1622.01	1714.68	1529.33	60.18	62.75	-5.13	83.36	75.99	98.09	72509152
1679.13	6.7697232	1629.41	1714.89	1543.92	58.84	61.97	-6.25	84.74	78.91	96.41	67697232
1589.55	7.7829656	1631.6	1710	1553.2	49.98	59.57	-19.19	56.68	71.5	27.04	77829656
1591.49	6.0902148	1634.31	1702.02	1566.6	42.62	56.18	-27.13	48.68	63.89	18.26	60902148
1551.38	5.147908	1631.73	1707.87	1555.6	33.17	51.58	-36.82	34.71	54.16	-4.21	51479080
